loincId	loincScale	reason	Qn	Unspecified Specimen
85808-4	Qn	Unspecified Specimen
32824-5	Qn	Unspecified Specimen
5866-9	Qn	Unspecified Specimen
29784-6	Qn	Unspecified Specimen
31900-4	Qn	Unspecified Specimen
87391-9	Qn	Unspecified Specimen
33879-8	Qn	Unspecified Specimen
60307-6	Qn	Unspecified Specimen
87663-1	Qn	Unspecified Specimen
61364-6	Qn	Unspecified Specimen
6534-2	Qn	Unspecified Specimen
62427-0	Qn	Unspecified Specimen
48941-9	Qn	Unspecified Specimen
48950-0	Qn	Unspecified Specimen
44852-2	Qn	Unspecified Specimen
49609-1	Qn	Unspecified Specimen
74842-6	Qn	Unspecified Specimen
86738-2	Qn	Unspecified Specimen
42600-7	Qn	Unspecified Specimen
30581-3	Qn	Unspecified Specimen
81585-2	Qn	Unspecified Specimen
40359-2	Qn	Unspecified Specimen
29783-8	Qn	Unspecified Specimen
43004-1	Qn	Unspecified Specimen
51057-8	Qn	Unspecified Specimen
74315-3	Qn	Unspecified Specimen
87392-7	Qn	Unspecified Specimen
44060-2	Qn	Unspecified Specimen
62426-2	Qn	Unspecified Specimen
48816-3	Qn	Unspecified Specimen
60306-8	Qn	Unspecified Specimen
61363-8	Qn	Unspecified Specimen
6533-4	Qn	Unspecified Specimen
48949-2	Qn	Unspecified Specimen
44851-4	Qn	Unspecified Specimen
52121-1	Qn	Unspecified Specimen
38512-0	Qn	Unspecified Specimen
85806-8	Qn	Unspecified Specimen
86863-8	Qn	Unspecified Specimen
15388-2	Qn	Unspecified Specimen
30580-5	Qn	Unspecified Specimen
86730-9	Qn	Unspecified Specimen
86739-0	Qn	Unspecified Specimen
31767-7	Qn	Unspecified Specimen
42336-8	Qn	Unspecified Specimen
29791-1	Qn	Unspecified Specimen
22781-9	Qn	Unspecified Specimen
22790-0	Qn	Unspecified Specimen
31906-1	Qn	Unspecified Specimen
588-4	Qn	Unspecified Specimen
74313-8	Qn	Unspecified Specimen
6532-6	Qn	Unspecified Specimen
21066-6	Qn	Unspecified Specimen
53307-5	Qn	Unspecified Specimen
61371-1	Qn	Unspecified Specimen
48815-5	Qn	Unspecified Specimen
44850-6	Qn	Unspecified Specimen
23977-2	Qn	Unspecified Specimen
32303-0	Qn	Unspecified Specimen
38510-4	Qn	Unspecified Specimen
48948-4	Qn	Unspecified Specimen
51065-1	Qn	Unspecified Specimen
86736-6	Qn	Unspecified Specimen
85682-3	Qn	Unspecified Specimen
47629-1	Qn	Unspecified Specimen
38381-0	Qn	Unspecified Specimen
46705-0	Qn	Unspecified Specimen
87660-7	Qn	Unspecified Specimen
5873-5	Qn	Unspecified Specimen
29790-3	Qn	Unspecified Specimen
22789-2	Qn	Unspecified Specimen
587-6	Qn	Unspecified Specimen
29789-5	Qn	Unspecified Specimen
43925-7	Qn	Unspecified Specimen
51988-4	Qn	Unspecified Specimen
87399-2	Qn	Unspecified Specimen
60314-2	Qn	Unspecified Specimen
61370-3	Qn	Unspecified Specimen
79072-5	Qn	Unspecified Specimen
87662-3	Qn	Unspecified Specimen
85542-9	Qn	Unspecified Specimen
48947-6	Qn	Unspecified Specimen
74841-8	Qn	Unspecified Specimen
55426-1	Qn	Unspecified Specimen
85683-1	Qn	Unspecified Specimen
87661-5	Qn	Unspecified Specimen
30578-9	Qn	Unspecified Specimen
37984-2	Qn	Unspecified Specimen
41156-1	Qn	Unspecified Specimen
586-8	Qn	Unspecified Specimen
29788-7	Qn	Unspecified Specimen
48946-8	Qn	Unspecified Specimen
44857-1	Qn	Unspecified Specimen
6539-1	Qn	Unspecified Specimen
61104-6	Qn	Unspecified Specimen
40626-4	Qn	Unspecified Specimen
48683-7	Qn	Unspecified Specimen
60313-4	Qn	Unspecified Specimen
31114-2	Qn	Unspecified Specimen
48814-8	Qn	Unspecified Specimen
20808-2	Qn	Unspecified Specimen
61369-5	Qn	Unspecified Specimen
62424-7	Qn	Unspecified Specimen
63480-8	Qn	Unspecified Specimen
38379-4	Qn	Unspecified Specimen
42343-4	Qn	Unspecified Specimen
85680-7	Qn	Unspecified Specimen
49605-9	Qn	Unspecified Specimen
50668-3	Qn	Unspecified Specimen
87667-2	Qn	Unspecified Specimen
55425-3	Qn	Unspecified Specimen
51723-5	Qn	Unspecified Specimen
45121-1	Qn	Unspecified Specimen
5871-9	Qn	Unspecified Specimen
41023-3	Qn	Unspecified Specimen
26621-3	Qn	Unspecified Specimen
77495-0	Qn	Unspecified Specimen
37983-4	Qn	Unspecified Specimen
29787-9	Qn	Unspecified Specimen
44856-3	Qn	Unspecified Specimen
26885-4	Qn	Unspecified Specimen
31904-6	Qn	Unspecified Specimen
82375-7	Qn	Unspecified Specimen
25038-1	Qn	Unspecified Specimen
40625-6	Qn	Unspecified Specimen
6406-3	Qn	Unspecified Specimen
51063-6	Qn	Unspecified Specimen
62423-9	Qn	Unspecified Specimen
38516-1	Qn	Unspecified Specimen
60312-6	Qn	Unspecified Specimen
61368-7	Qn	Unspecified Specimen
43405-0	Qn	Unspecified Specimen
38378-6	Qn	Unspecified Specimen
85681-5	Qn	Unspecified Specimen
86735-8	Qn	Unspecified Specimen
43537-0	Qn	Unspecified Specimen
87659-9	Qn	Unspecified Specimen
87668-0	Qn	Unspecified Specimen
23050-8	Qn	Unspecified Specimen
49614-1	Qn	Unspecified Specimen
23446-8	Qn	Unspecified Specimen
29531-1	Qn	Unspecified Specimen
45120-3	Qn	Unspecified Specimen
37982-6	Qn	Unspecified Specimen
41022-5	Qn	Unspecified Specimen
594-2	Qn	Unspecified Specimen
44855-5	Qn	Unspecified Specimen
48954-2	Qn	Unspecified Specimen
31903-8	Qn	Unspecified Specimen
68902-6	Qn	Unspecified Specimen
22917-9	Qn	Unspecified Specimen
22926-0	Qn	Unspecified Specimen
61367-9	Qn	Unspecified Specimen
61376-0	Qn	Unspecified Specimen
60311-8	Qn	Unspecified Specimen
55424-6	Qn	Unspecified Specimen
32307-1	Qn	Unspecified Specimen
38377-8	Qn	Unspecified Specimen
73658-7	Qn	Unspecified Specimen
43274-0	Qn	Unspecified Specimen
87665-6	Qn	Unspecified Specimen
49613-3	Qn	Unspecified Specimen
74317-9	Qn	Unspecified Specimen
29530-3	Qn	Unspecified Specimen
593-4	Qn	Unspecified Specimen
9844-2	Qn	Unspecified Specimen
31780-0	Qn	Unspecified Specimen
48953-4	Qn	Unspecified Specimen
68903-4	Qn	Unspecified Specimen
49611-7	Qn	Unspecified Specimen
51994-2	Qn	Unspecified Specimen
60319-1	Qn	Unspecified Specimen
61375-2	Qn	Unspecified Specimen
47362-9	Qn	Unspecified Specimen
55423-8	Qn	Unspecified Specimen
38253-1	Qn	Unspecified Specimen
85679-9	Qn	Unspecified Specimen
85688-0	Qn	Unspecified Specimen
87666-4	Qn	Unspecified Specimen
41425-0	Qn	Unspecified Specimen
73659-5	Qn	Unspecified Specimen
5877-6	Qn	Unspecified Specimen
35078-5	Qn	Unspecified Specimen
43404-3	Qn	Unspecified Specimen
49612-5	Qn	Unspecified Specimen
45118-7	Qn	Unspecified Specimen
29529-5	Qn	Unspecified Specimen
74318-7	Qn	Unspecified Specimen
43799-6	Qn	Unspecified Specimen
6535-9	Qn	Unspecified Specimen
29794-5	Qn	Unspecified Specimen
44854-8	Qn	Unspecified Specimen
31910-3	Qn	Unspecified Specimen
49610-9	Qn	Unspecified Specimen
74853-3	Qn	Unspecified Specimen
60318-3	Qn	Unspecified Specimen
41424-3	Qn	Unspecified Specimen
59256-8	Qn	Unspecified Specimen
23848-5	Qn	Unspecified Specimen
24111-7	Qn	Unspecified Specimen
41294-0	Qn	Unspecified Specimen
81587-8	Qn	Unspecified Specimen
87664-9	Qn	Unspecified Specimen
87673-0	Qn	Unspecified Specimen
34154-5	Qn	Unspecified Specimen
85553-6	Qn	Unspecified Specimen
32305-5	Qn	Unspecified Specimen
43403-5	Qn	Unspecified Specimen
5876-8	Qn	Unspecified Specimen
6940-1	Qn	Unspecified Specimen
39043-5	Qn	Unspecified Specimen
86740-8	Qn	Unspecified Specimen
45117-9	Qn	Unspecified Specimen
45126-0	Qn	Unspecified Specimen
85685-6	Qn	Unspecified Specimen
23320-5	Qn	Unspecified Specimen
31778-4	Qn	Unspecified Specimen
56748-7	Qn	Unspecified Specimen
29793-7	Qn	Unspecified Specimen
51068-5	Qn	Unspecified Specimen
38513-8	Qn	Unspecified Specimen
2974-4	Qn	Unspecified Specimen
31118-3	Qn	Unspecified Specimen
38383-6	Qn	Unspecified Specimen
62428-8	Qn	Unspecified Specimen
16981-3	Qn	Unspecified Specimen
31117-5	Qn	Unspecified Specimen
34153-7	Qn	Unspecified Specimen
55430-3	Qn	Unspecified Specimen
60317-5	Qn	Unspecified Specimen
61374-5	Qn	Unspecified Specimen
54243-1	Qn	Unspecified Specimen
25043-1	Qn	Unspecified Specimen
55299-2	Qn	Unspecified Specimen
23319-7	Qn	Unspecified Specimen
10639-3	Qn	Unspecified Specimen
45125-2	Qn	Unspecified Specimen
86741-6	Qn	Unspecified Specimen
46706-8	Qn	Unspecified Specimen
31777-6	Qn	Unspecified Specimen
29792-9	Qn	Unspecified Specimen
48959-1	Qn	Unspecified Specimen
31908-7	Qn	Unspecified Specimen
38382-8	Qn	Unspecified Specimen
76705-3	Qn	Unspecified Specimen
35347-4	Qn	Unspecified Specimen
48563-1	Qn	Unspecified Specimen
47639-0	Qn	Unspecified Specimen
86220-1	Qn	Unspecified Specimen
16980-5	Qn	Unspecified Specimen
31116-7	Qn	Unspecified Specimen
61373-7	Qn	Unspecified Specimen
47235-7	Qn	Unspecified Specimen
38250-7	Qn	Unspecified Specimen
60316-7	Qn	Unspecified Specimen
58473-0	Qn	Unspecified Specimen
37063-5	Qn	Unspecified Specimen
25042-3	Qn	Unspecified Specimen
23318-9	Qn	Unspecified Specimen
37986-7	Qn	Unspecified Specimen
38917-1	Qn	Unspecified Specimen
10638-5	Qn	Unspecified Specimen
35743-4	Qn	Unspecified Specimen
49223-1	Qn	Unspecified Specimen
87671-4	Qn	Unspecified Specimen
23591-1	Qn	Unspecified Specimen
82123-1	Qn	Unspecified Specimen
33764-2	Qn	Unspecified Specimen
40629-8	Qn	Unspecified Specimen
48958-3	Qn	Unspecified Specimen
64017-7	Qn	Unspecified Specimen
41430-0	Qn	Unspecified Specimen
20811-6	Qn	Unspecified Specimen
48562-3	Qn	Unspecified Specimen
49616-6	Qn	Unspecified Specimen
25041-5	Qn	Unspecified Specimen
60315-9	Qn	Unspecified Specimen
61372-9	Qn	Unspecified Specimen
61381-0	Qn	Unspecified Specimen
85552-8	Qn	Unspecified Specimen
31115-9	Qn	Unspecified Specimen
37985-9	Qn	Unspecified Specimen
76575-0	Qn	Unspecified Specimen
48431-1	Qn	Unspecified Specimen
38916-3	Qn	Unspecified Specimen
19099-1	Qn	Unspecified Specimen
44069-3	Qn	Unspecified Specimen
6541-7	Qn	Unspecified Specimen
87672-2	Qn	Unspecified Specimen
23590-3	Qn	Unspecified Specimen
39575-6	Qn	Unspecified Specimen
41429-2	Qn	Unspecified Specimen
72605-9	Qn	Unspecified Specimen
86218-5	Qn	Unspecified Specimen
31915-2	Qn	Unspecified Specimen
7993-9	Qn	Unspecified Specimen
48561-5	Qn	Unspecified Specimen
49615-8	Qn	Unspecified Specimen
23721-4	Qn	Unspecified Specimen
32048-1	Qn	Unspecified Specimen
60324-1	Qn	Unspecified Specimen
25040-7	Qn	Unspecified Specimen
54240-7	Qn	Unspecified Specimen
5882-6	Qn	Unspecified Specimen
6945-0	Qn	Unspecified Specimen
48430-3	Qn	Unspecified Specimen
61380-2	Qn	Unspecified Specimen
48957-5	Qn	Unspecified Specimen
44859-7	Qn	Unspecified Specimen
87669-8	Qn	Unspecified Specimen
6540-9	Qn	Unspecified Specimen
23457-5	Qn	Unspecified Specimen
29533-7	Qn	Unspecified Specimen
6408-9	Qn	Unspecified Specimen
6417-0	Qn	Unspecified Specimen
31784-2	Qn	Unspecified Specimen
50941-4	Qn	Unspecified Specimen
82781-6	Qn	Unspecified Specimen
43275-7	Qn	Unspecified Specimen
23589-5	Qn	Unspecified Specimen
48560-7	Qn	Unspecified Specimen
56886-5	Qn	Unspecified Specimen
72606-7	Qn	Unspecified Specimen
43406-8	Qn	Unspecified Specimen
54239-9	Qn	Unspecified Specimen
9846-7	Qn	Unspecified Specimen
25039-9	Qn	Unspecified Specimen
45122-9	Qn	Unspecified Specimen
51074-3	Qn	Unspecified Specimen
23852-7	Qn	Unspecified Specimen
60323-3	Qn	Unspecified Specimen
61379-4	Qn	Unspecified Specimen
48956-7	Qn	Unspecified Specimen
44858-9	Qn	Unspecified Specimen
6416-2	Qn	Unspecified Specimen
87670-6	Qn	Unspecified Specimen
23061-5	Qn	Unspecified Specimen
23456-7	Qn	Unspecified Specimen
29532-9	Qn	Unspecified Specimen
39451-0	Qn	Unspecified Specimen
50412-6	Qn	Unspecified Specimen
6944-3	Qn	Unspecified Specimen
48568-0	Qn	Unspecified Specimen
22927-8	Qn	Unspecified Specimen
25047-2	Qn	Unspecified Specimen
43010-8	Qn	Unspecified Specimen
61378-6	Qn	Unspecified Specimen
41032-4	Qn	Unspecified Specimen
60322-5	Qn	Unspecified Specimen
9845-9	Qn	Unspecified Specimen
53456-0	Qn	Unspecified Specimen
6547-4	Qn	Unspecified Specimen
82126-4	Qn	Unspecified Specimen
48955-9	Qn	Unspecified Specimen
10644-3	Qn	Unspecified Specimen
23455-9	Qn	Unspecified Specimen
67717-9	Qn	Unspecified Specimen
67726-0	Qn	Unspecified Specimen
50411-8	Qn	Unspecified Specimen
86217-7	Qn	Unspecified Specimen
41163-7	Qn	Unspecified Specimen
52795-2	Qn	Unspecified Specimen
31913-7	Qn	Unspecified Specimen
48567-2	Qn	Unspecified Specimen
6943-5	Qn	Unspecified Specimen
60321-7	Qn	Unspecified Specimen
61377-8	Qn	Unspecified Specimen
77496-8	Qn	Unspecified Specimen
87282-0	Qn	Unspecified Specimen
23859-2	Qn	Unspecified Specimen
49360-1	Qn	Unspecified Specimen
53455-2	Qn	Unspecified Specimen
85690-6	Qn	Unspecified Specimen
6546-6	Qn	Unspecified Specimen
32308-9	Qn	Unspecified Specimen
48964-1	Qn	Unspecified Specimen
25046-4	Qn	Unspecified Specimen
86621-0	Qn	Unspecified Specimen
6415-5	Qn	Unspecified Specimen
49096-1	Qn	Unspecified Specimen
48566-4	Qn	Unspecified Specimen
31781-8	Qn	Unspecified Specimen
42358-2	Qn	Unspecified Specimen
31912-9	Qn	Unspecified Specimen
31921-0	Qn	Unspecified Specimen
31920-2	Qn	Unspecified Specimen
25836-8	Qn	Unspecified Specimen
51071-9	Qn	Unspecified Specimen
60320-9	Qn	Unspecified Specimen
60329-0	Qn	Unspecified Specimen
45128-6	Qn	Unspecified Specimen
19102-3	Qn	Unspecified Specimen
61385-1	Qn	Unspecified Specimen
48963-3	Qn	Unspecified Specimen
25045-6	Qn	Unspecified Specimen
48039-2	Qn	Unspecified Specimen
54245-6	Qn	Unspecified Specimen
6414-7	Qn	Unspecified Specimen
48565-6	Qn	Unspecified Specimen
74855-8	Qn	Unspecified Specimen
19101-5	Qn	Unspecified Specimen
41434-2	Qn	Unspecified Specimen
52794-5	Qn	Unspecified Specimen
46455-2	Qn	Unspecified Specimen
51079-2	Qn	Unspecified Specimen
87411-5	Qn	Unspecified Specimen
59266-7	Qn	Unspecified Specimen
45127-8	Qn	Unspecified Specimen
6413-9	Qn	Unspecified Specimen
60328-2	Qn	Unspecified Specimen
48962-5	Qn	Unspecified Specimen
55308-1	Qn	Unspecified Specimen
60461-1	Qn	Unspecified Specimen
50549-5	Qn	Unspecified Specimen
30469-1	Qn	Unspecified Specimen
41433-4	Qn	Unspecified Specimen
45267-2	Qn	Unspecified Specimen
56891-5	Qn	Unspecified Specimen
86221-9	Qn	Unspecified Specimen
59009-1	Qn	Unspecified Specimen
77377-0	Qn	Unspecified Specimen
20691-2	Qn	Unspecified Specimen
21613-5	Qn	Unspecified Specimen
32051-5	Qn	Unspecified Specimen
61384-4	Qn	Unspecified Specimen
6421-2	Qn	Unspecified Specimen
60327-4	Qn	Unspecified Specimen
54244-9	Qn	Unspecified Specimen
35491-0	Qn	Unspecified Specimen
43815-0	Qn	Unspecified Specimen
48961-7	Qn	Unspecified Specimen
25044-9	Qn	Unspecified Specimen
25053-0	Qn	Unspecified Specimen
41432-6	Qn	Unspecified Specimen
12232-5	Qn	Unspecified Specimen
50548-7	Qn	Unspecified Specimen
48564-9	Qn	Unspecified Specimen
46454-5	Qn	Unspecified Specimen
81597-7	Qn	Unspecified Specimen
41035-7	Qn	Unspecified Specimen
31787-5	Qn	Unspecified Specimen
45266-4	Qn	Unspecified Specimen
48432-9	Qn	Unspecified Specimen
32841-9	Qn	Unspecified Specimen
35885-3	Qn	Unspecified Specimen
36940-5	Qn	Unspecified Specimen
42884-7	Qn	Unspecified Specimen
22808-0	Qn	Unspecified Specimen
31917-8	Qn	Unspecified Specimen
25052-2	Qn	Unspecified Specimen
60326-6	Qn	Unspecified Specimen
61383-6	Qn	Unspecified Specimen
20954-4	Qn	Unspecified Specimen
82124-9	Qn	Unspecified Specimen
79093-1	Qn	Unspecified Specimen
48960-9	Qn	Unspecified Specimen
41431-8	Qn	Unspecified Specimen
50547-9	Qn	Unspecified Specimen
23336-1	Qn	Unspecified Specimen
48176-2	Qn	Unspecified Specimen
77375-4	Qn	Unspecified Specimen
45265-6	Qn	Unspecified Specimen
23731-3	Qn	Unspecified Specimen
17656-0	Qn	Unspecified Specimen
22807-2	Qn	Unspecified Specimen
25842-6	Qn	Unspecified Specimen
85041-2	Qn	Unspecified Specimen
61125-1	Qn	Unspecified Specimen
32049-9	Qn	Unspecified Specimen
60325-8	Qn	Unspecified Specimen
25051-4	Qn	Unspecified Specimen
55305-7	Qn	Unspecified Specimen
33245-2	Qn	Unspecified Specimen
51076-8	Qn	Unspecified Specimen
61382-8	Qn	Unspecified Specimen
31266-0	Qn	Unspecified Specimen
41439-1	Qn	Unspecified Specimen
6946-8	Qn	Unspecified Specimen
24126-5	Qn	Unspecified Specimen
48175-4	Qn	Unspecified Specimen
32585-2	Qn	Unspecified Specimen
23335-3	Qn	Unspecified Specimen
58743-6	Qn	Unspecified Specimen
87285-3	Qn	Unspecified Specimen
31794-1	Qn	Unspecified Specimen
32848-4	Qn	Unspecified Specimen
6418-8	Qn	Unspecified Specimen
32057-2	Qn	Unspecified Specimen
25050-6	Qn	Unspecified Specimen
49891-5	Qn	Unspecified Specimen
60334-0	Qn	Unspecified Specimen
61390-1	Qn	Unspecified Specimen
41438-3	Qn	Unspecified Specimen
74472-2	Qn	Unspecified Specimen
31528-3	Qn	Unspecified Specimen
39056-7	Qn	Unspecified Specimen
47251-4	Qn	Unspecified Specimen
81600-9	Qn	Unspecified Specimen
10918-1	Qn	Unspecified Specimen
49362-7	Qn	Unspecified Specimen
6558-1	Qn	Unspecified Specimen
48966-6	Qn	Unspecified Specimen
61124-4	Qn	Unspecified Specimen
31924-4	Qn	Unspecified Specimen
25049-8	Qn	Unspecified Specimen
49757-8	Qn	Unspecified Specimen
22805-6	Qn	Unspecified Specimen
61389-3	Qn	Unspecified Specimen
60333-2	Qn	Unspecified Specimen
49890-7	Qn	Unspecified Specimen
87283-8	Qn	Unspecified Specimen
34166-9	Qn	Unspecified Specimen
61387-7	Qn	Unspecified Specimen
25057-1	Qn	Unspecified Specimen
12237-4	Qn	Unspecified Specimen
48569-8	Qn	Unspecified Specimen
48174-7	Qn	Unspecified Specimen
74473-0	Qn	Unspecified Specimen
44215-2	Qn	Unspecified Specimen
23334-6	Qn	Unspecified Specimen
81601-7	Qn	Unspecified Specimen
43811-9	Qn	Unspecified Specimen
34702-1	Qn	Unspecified Specimen
31792-5	Qn	Unspecified Specimen
48965-8	Qn	Unspecified Specimen
61123-6	Qn	Unspecified Specimen
85040-4	Qn	Unspecified Specimen
20431-3	Qn	Unspecified Specimen
49098-7	Qn	Unspecified Specimen
49105-0	Qn	Unspecified Specimen
17786-5	Qn	Unspecified Specimen
41437-5	Qn	Unspecified Specimen
60332-4	Qn	Unspecified Specimen
61388-5	Qn	Unspecified Specimen
60330-8	Qn	Unspecified Specimen
61386-9	Qn	Unspecified Specimen
61395-0	Qn	Unspecified Specimen
32318-8	Qn	Unspecified Specimen
25056-3	Qn	Unspecified Specimen
43160-1	Qn	Unspecified Specimen
51477-8	Qn	Unspecified Specimen
77381-2	Qn	Unspecified Specimen
17520-8	Qn	Unspecified Specimen
67866-4	Qn	Unspecified Specimen
81212-3	Qn	Unspecified Specimen
26902-7	Qn	Unspecified Specimen
31922-8	Qn	Unspecified Specimen
51082-6	Qn	Unspecified Specimen
22936-9	Qn	Unspecified Specimen
71699-3	Qn	Unspecified Specimen
60331-6	Qn	Unspecified Specimen
41436-7	Qn	Unspecified Specimen
86234-2	Qn	Unspecified Specimen
30076-4	Qn	Unspecified Specimen
45270-6	Qn	Unspecified Specimen
6952-6	Qn	Unspecified Specimen
10915-7	Qn	Unspecified Specimen
38272-1	Qn	Unspecified Specimen
60338-1	Qn	Unspecified Specimen
55178-8	Qn	Unspecified Specimen
25055-5	Qn	Unspecified Specimen
60462-9	Qn	Unspecified Specimen
33513-3	Qn	Unspecified Specimen
48181-2	Qn	Unspecified Specimen
6555-7	Qn	Unspecified Specimen
49896-4	Qn	Unspecified Specimen
33777-4	Qn	Unspecified Specimen
43687-3	Qn	Unspecified Specimen
67867-2	Qn	Unspecified Specimen
70907-1	Qn	Unspecified Specimen
31799-0	Qn	Unspecified Specimen
48576-3	Qn	Unspecified Specimen
22812-2	Qn	Unspecified Specimen
31930-1	Qn	Unspecified Specimen
55179-6	Qn	Unspecified Specimen
8271-9	Qn	Unspecified Specimen
17652-9	Qn	Unspecified Specimen
32054-9	Qn	Unspecified Specimen
32063-0	Qn	Unspecified Specimen
40381-6	Qn	Unspecified Specimen
30075-6	Qn	Unspecified Specimen
41435-9	Qn	Unspecified Specimen
23076-3	Qn	Unspecified Specimen
45269-8	Qn	Unspecified Specimen
60337-3	Qn	Unspecified Specimen
61394-3	Qn	Unspecified Specimen
6951-8	Qn	Unspecified Specimen
51088-3	Qn	Unspecified Specimen
72357-7	Qn	Unspecified Specimen
35887-9	Qn	Unspecified Specimen
33512-5	Qn	Unspecified Specimen
23207-4	Qn	Unspecified Specimen
34707-0	Qn	Unspecified Specimen
48180-4	Qn	Unspecified Specimen
33776-6	Qn	Unspecified Specimen
58747-7	Qn	Unspecified Specimen
35493-6	Qn	Unspecified Specimen
50024-9	Qn	Unspecified Specimen
22811-4	Qn	Unspecified Specimen
31929-3	Qn	Unspecified Specimen
48575-5	Qn	Unspecified Specimen
29944-6	Qn	Unspecified Specimen
38271-3	Qn	Unspecified Specimen
25054-8	Qn	Unspecified Specimen
30074-9	Qn	Unspecified Specimen
60336-5	Qn	Unspecified Specimen
48310-7	Qn	Unspecified Specimen
23075-5	Qn	Unspecified Specimen
24130-7	Qn	Unspecified Specimen
49366-8	Qn	Unspecified Specimen
34972-0	Qn	Unspecified Specimen
61393-5	Qn	Unspecified Specimen
43948-9	Qn	Unspecified Specimen
18188-3	Qn	Unspecified Specimen
44881-1	Qn	Unspecified Specimen
33511-7	Qn	Unspecified Specimen
49101-9	Qn	Unspecified Specimen
50164-3	Qn	Unspecified Specimen
48179-6	Qn	Unspecified Specimen
6431-1	Qn	Unspecified Specimen
24402-0	Qn	Unspecified Specimen
33775-8	Qn	Unspecified Specimen
35492-8	Qn	Unspecified Specimen
34435-8	Qn	Unspecified Specimen
31797-4	Qn	Unspecified Specimen
81211-5	Qn	Unspecified Specimen
38401-6	Qn	Unspecified Specimen
41443-3	Qn	Unspecified Specimen
22810-6	Qn	Unspecified Specimen
31928-5	Qn	Unspecified Specimen
47518-6	Qn	Unspecified Specimen
38270-5	Qn	Unspecified Specimen
59010-9	Qn	Unspecified Specimen
32061-4	Qn	Unspecified Specimen
25062-1	Qn	Unspecified Specimen
48178-8	Qn	Unspecified Specimen
86502-2	Qn	Unspecified Specimen
55315-6	Qn	Unspecified Specimen
74475-5	Qn	Unspecified Specimen
13956-8	Qn	Unspecified Specimen
44089-1	Qn	Unspecified Specimen
48309-9	Qn	Unspecified Specimen
60335-7	Qn	Unspecified Specimen
61392-7	Qn	Unspecified Specimen
32324-6	Qn	Unspecified Specimen
44880-3	Qn	Unspecified Specimen
19109-8	Qn	Unspecified Specimen
33510-9	Qn	Unspecified Specimen
43956-2	Qn	Unspecified Specimen
10525-4	Qn	Unspecified Specimen
23337-9	Qn	Unspecified Specimen
23346-0	Qn	Unspecified Specimen
64038-3	Qn	Unspecified Specimen
23742-0	Qn	Unspecified Specimen
32851-8	Qn	Unspecified Specimen
41442-5	Qn	Unspecified Specimen
57031-7	Qn	Unspecified Specimen
22809-8	Qn	Unspecified Specimen
72496-3	Qn	Unspecified Specimen
34171-9	Qn	Unspecified Specimen
47121-9	Qn	Unspecified Specimen
25061-3	Qn	Unspecified Specimen
44088-3	Qn	Unspecified Specimen
86503-0	Qn	Unspecified Specimen
51085-9	Qn	Unspecified Specimen
77378-8	Qn	Unspecified Specimen
61391-9	Qn	Unspecified Specimen
23874-1	Qn	Unspecified Specimen
72356-9	Qn	Unspecified Specimen
44879-5	Qn	Unspecified Specimen
31268-6	Qn	Unspecified Specimen
32323-8	Qn	Unspecified Specimen
23074-8	Qn	Unspecified Specimen
49108-4	Qn	Unspecified Specimen
47649-9	Qn	Unspecified Specimen
46725-8	Qn	Unspecified Specimen
23345-2	Qn	Unspecified Specimen
31803-0	Qn	Unspecified Specimen
32859-1	Qn	Unspecified Specimen
41441-7	Qn	Unspecified Specimen
31926-9	Qn	Unspecified Specimen
61126-9	Qn	Unspecified Specimen
50161-9	Qn	Unspecified Specimen
44087-5	Qn	Unspecified Specimen
51094-1	Qn	Unspecified Specimen
25060-5	Qn	Unspecified Specimen
22816-3	Qn	Unspecified Specimen
61399-2	Qn	Unspecified Specimen
23873-3	Qn	Unspecified Specimen
86237-5	Qn	Unspecified Specimen
31267-8	Qn	Unspecified Specimen
55455-0	Qn	Unspecified Specimen
30211-7	Qn	Unspecified Specimen
44878-7	Qn	Unspecified Specimen
62454-4	Qn	Unspecified Specimen
50037-1	Qn	Unspecified Specimen
47790-1	Qn	Unspecified Specimen
31802-2	Qn	Unspecified Specimen
32858-3	Qn	Unspecified Specimen
34178-4	Qn	Unspecified Specimen
41440-9	Qn	Unspecified Specimen
44484-4	Qn	Unspecified Specimen
17401-1	Qn	Unspecified Specimen
49106-8	Qn	Unspecified Specimen
32066-3	Qn	Unspecified Specimen
43163-5	Qn	Unspecified Specimen
23872-5	Qn	Unspecified Specimen
61398-4	Qn	Unspecified Specimen
6559-9	Qn	Unspecified Specimen
25059-7	Qn	Unspecified Specimen
50036-3	Qn	Unspecified Specimen
85579-1	Qn	Unspecified Specimen
20970-0	Qn	Unspecified Specimen
33515-8	Qn	Unspecified Specimen
43558-6	Qn	Unspecified Specimen
23344-5	Qn	Unspecified Specimen
29552-7	Qn	Unspecified Specimen
49372-6	Qn	Unspecified Specimen
86238-3	Qn	Unspecified Specimen
34177-6	Qn	Unspecified Specimen
32857-5	Qn	Unspecified Specimen
74474-8	Qn	Unspecified Specimen
17400-3	Qn	Unspecified Specimen
78702-8	Qn	Unspecified Specimen
30879-1	Qn	Unspecified Specimen
34976-1	Qn	Unspecified Specimen
50959-6	Qn	Unspecified Specimen
86235-9	Qn	Unspecified Specimen
49905-3	Qn	Unspecified Specimen
43698-0	Qn	Unspecified Specimen
53334-9	Qn	Unspecified Specimen
61397-6	Qn	Unspecified Specimen
32329-5	Qn	Unspecified Specimen
25058-9	Qn	Unspecified Specimen
25067-0	Qn	Unspecified Specimen
